

0 0 4853 2
1099 0 960,2073,2799,3389,3869,4634 8,7,10,0,8,9
1100 0 234,935,2162,2362,2647,3377,3518,4127,4723,4959,4967 8,2,1,5,0,1,8,3,5,4,1
1101 1 1179,4621,4873 6,3,6
1102 1 6,513,551,2172,2311,3328,3428,4001,4197,4919 6,7,7,10,7,3,8,9,9,5
1103 1 2065,3106 1,4
1104 0 308,1227,1696,1716,2094,2365,3028,3794,4329 1,5,4,5,7,6,2,1,8
1105 1 923,1380,1668,2694,2909,3643,3697 2,0,6,6,0,4,7
1106 1 87,893,898,1175,1876,2204,2680,4040,4727 6,7,4,9,4,1,9,6,0
1107 1 1043,1168,2035,2528,2750,3183,3663,3939,4046,4101,4442 3,0,3,8,0,3,1,0,3,7,7
1108 0 314,604,632,1175,1247,1718,1741,1802,2018,2338,2447,2911,3045,3904,4638,4818 4,1,9,9,7,8,10,3,5,10,1,0,8,1,3,5
1109 1 6,325,484,1276,1422,1501,3392,4223,4533 6,0,6,6,6,6,10,1,2
1110 1 776,1952,2375,2617,3212,4734 2,1,3,10,5,8
1111 0 36,49,151,370,684,724,904,2328,2721,2763,3435,3871,3906,4449,4828,4949 3,6,0,6,4,1,5,7,1,1,3,8,3,1,6,3
1112 0 533,3514 10,9
1113 1 522,2143,3039,4196,4475 2,1,0,10,10
1114 0 133,845,939,1046,1144,1530,2765,3324,3753,4689 10,8,6,4,0,5,9,10,2,0
1115 1 536,1119,1853,1971,2067 4,0,5,3,4
1116 0 493,698,704,1508,2687,3049,3462,3939,4252 9,0,8,10,3,1,10,0,4
1117 0 860,1327,1388,1419,1514,1674,2189,2271,2320,3050,3858,4266,4611,4704 8,1,9,0,6,3,3,5,10,2,3,5,6,10
1118 0 3447,4429 0,7
1119 1 80,146,736,827,1130,1210,1858,2530,2772,3750,3884,4592,4945,4988 3,8,2,4,4,3,2,8,1,2,3,6,9,7
1120 0 986,1024,1393,2128,4086,4231,4616,4801,4923 4,5,3,7,1,8,3,5,2
1121 0 1382,1610,2456,3604 7,3,3,8
1122 1 2935,3036,3047,3932,4047,4349 6,6,6,9,9,3
1123 0 561,1669,4662 5,9,9
1124 1 818,955,1133,2532,2976,3865,4524,4684,4945 0,0,0,9,9,6,8,6,9
1125 1 121,224,596,607,1528,1694,1993,2461,3930,4002,4461,4572 4,5,2,4,8,2,5,4,9,10,5,0
1126 0 488,1349,1371,1408,1807,2300,2683,2819,2861,2954,2985,3087,3887,3909,4224,4375,4733 3,8,8,5,4,6,7,10,1,4,10,5,0,9,10,10,10
1127 1 62,311,365,542,879,885,1699,2047,2155,2384,3858,4029,4181,4496,4700 0,8,0,9,10,7,4,7,1,2,3,10,0,0,7
1128 0 924,1480,1494,1937,3091,3391,4429,4713 8,10,10,3,8,10,7,9
1129 1 381,683,920,1131,1918,2488,3014,3992,4012,4975 7,7,5,10,0,5,4,5,3,4
1130 1 581,1222,1498,1637,2165,2197,2420,2930,3106,3335,4260 10,7,3,4,5,9,0,8,4,2,3
1131 1 587,3388,3783,4045,4795 5,10,10,8,2
1132 0 541,1212,1392,1619,1710,1761,1966,2196,2477,2569,3489,4636 1,8,9,9,3,6,9,1,0,10,4,9
1133 0 248,1335,1509,1701,1923,2061,2099,2125,2152,2168,2348,2651,2678,3093,3253,3851,4726,4937,4982 2,0,2,6,6,9,7,10,7,6,2,2,10,10,5,9,0,9,6
1134 0 1025,2479,3947,4516,4767 4,5,2,1,7
1135 0 319,2557,2675,2846,3567,3827 10,2,8,8,9,9
1136 1 3340,3633,3955 7,1,3
1137 0 297,410,419,525,1106,1379,1468,1608,2090,2247,2323,2578,2637,3412,3658,4464,4668,4720,4783 8,0,0,8,4,2,8,2,2,8,9,1,8,1,3,3,7,3,2
1138 1 71,462,915,1550,1677,2188,2339,2884,3175,4196,4271,4842 9,3,6,8,5,5,5,6,4,10,4,5
1139 0 78,177,404,498,697,1736,2354,2877,3184,3431,4203 8,10,4,7,3,7,4,9,1,10,1
1140 0 1028,2257,2355,3994,4117 10,5,4,0,5
1141 0 110,133,352,811,1412,2262,2471,2521,2536,2722,2888,3087,3175,3201,4078,4088,4433,4813 1,10,5,7,10,10,10,7,6,6,1,5,4,3,7,1,0,5
1142 0 27,59,516,657,1575,1616,2093,2313,2860,2954,3341,3446,3653,3687,3774,4188,4733,4977 5,9,10,2,3,2,5,0,3,4,1,9,5,5,10,6,10,3
1143 1 2150 7
1144 0 294,575,686,978,1251,1392,1867,2094,2909,3321,4091,4523 9,2,7,7,3,9,8,7,0,10,7,2
1145 1 97,453,1905,2221,2700,2795,2937,3285 3,5,7,8,10,0,4,5
1146 1 233,769,1792,1951,2253,2847,3082,3224,3802,3863,4049,4878,4883 6,1,7,10,10,2,7,8,8,4,1,6,9
1147 0 891,2185,2958,3693,4418,4423 4,10,4,0,3,2
1148 0 3039 0
1149 1 1269,1648,1713,2183,2998,3127 5,4,1,1,1,1
1150 1 493,1738,2067,3096,3940,4077 9,10,4,2,3,8
1151 0 376,539,542,620,1278,2062,2232,2692,3064,3889,4585,4697 9,1,9,8,10,6,3,7,1,7,8,3
1152 0 464,1242,1724,1988,2166,2396 8,6,7,2,3,6
1153 1 957,1303 8,1
1154 0 4918 10
1155 0 177,519,558,612,711,1370,1859,2190,2320,3240,3262,3524,4007,4121,4282,4313,4514,4958 10,2,2,8,4,0,3,3,10,8,0,0,3,9,4,9,7,10
1156 0 386,684,756,789,883,931,1161,1280,1454,1476,1641,3024,3310,3661,4206,4633,4692,4787 10,4,9,6,1,7,0,5,7,5,10,10,5,2,8,3,1,0
1157 0 293,574,711,758,1088,1804,1808,1823,2374,2516,2671,2739,2973,3703,3707,4438,4891,4966 4,0,4,2,0,1,10,8,3,3,7,1,8,0,2,1,6,4
1158 1 586,627,927,1086,1225,1790,2004,2481,3463,4415,4472 9,2,9,8,5,5,1,10,7,0,8
1159 1 238,1220,1595,1854,1911,1994,2199,3763,4051,4306,4855 9,5,10,8,8,9,10,7,4,3,10
1160 0 717,1051,1406,1420,1518,1769,1916,2135,3937,4247,4680,4823 10,2,3,2,2,0,6,9,10,5,10,3
1161 1 286,1679,2280,2792,4427 8,8,4,8,5
1162 0 101,434,1273,1906,2364,2490,2571,2950,2953,3067,3126,3846,4571 2,7,2,2,6,7,7,7,0,4,1,2,8
1163 1 891,1610,2858,4201,4517 4,3,6,1,5
1164 1 18,319,910,1592,2045,2337,2391,2975,3471,4043,4060,4080,4588,4687 10,10,7,9,7,3,9,1,9,1,5,10,1,10
1165 0 165,176,954,1020,1487,1739,1741,1845,2053,2278,2550,2682,3376,3514,4211,4989 3,9,10,2,7,2,10,2,8,6,2,6,10,9,5,1
1166 1 288,738,890,1000,1610,2790,3073,3193,3512,4339,4374,4380,4580 2,4,7,8,3,9,5,2,8,4,9,1,5
1167 0 132,732,1041,1387,2255,2693,3164,3270,3503,4491 2,7,6,0,10,4,8,0,4,6
1168 0 52,115,557,719,733,962,1012,1074,1104,1321,1674,2433,2775,3339,3562,3588,3750,3939,4673,4932 6,3,5,8,0,9,9,3,9,0,3,9,8,10,2,5,2,0,0,3
1169 1 345,364,1173,1257,1683,1741,1817,2292,3267,3387,3449,3832,4357,4544,4769,4872,4945 8,2,4,0,10,10,7,5,9,7,4,7,3,4,6,10,9
1170 1 405,865,1576,1609,2060,2386,2397,3285,3291,3595,3659,4774 1,3,9,0,6,4,0,5,8,6,0,3
1171 1 65,756,1330,1375,1515,1871,1969,1991,2581,3702,3734,4178,4357,4879 9,9,10,10,1,0,3,4,9,2,2,0,3,7
1172 0 2115,2480,3404,3912 9,9,7,6
1173 0 244,1726,2600,3313,3319,3969,4939 5,2,7,0,1,4,8
1174 1 52,366,466,860,899,1089,1238,1363,2028,2428,3089,3164,3180,3369,3380,3880,4665,4761,4987 6,1,8,8,6,10,4,2,3,10,4,8,8,7,6,9,4,10,10
1175 0 924,1892,2495,2619,2684,3177,3556 8,10,4,0,7,5,10
1176 0 1726,3331,4477,4851 2,10,8,0
1177 1 690,1282,3273,3320,3590,3791,3868,3921,4146,4188,4194 3,9,3,9,0,5,8,4,4,6,5
1178 1 45,672,1083,1714,1883,2243,2827,2890,2920,3290,3738,4098 10,2,0,3,2,7,7,0,0,10,5,1
1179 1 111,190,510,685,840,1039,1157,1842,1861,2033,2814,3061,3273,3763,3957,4619,4684,4703,4729,4842 2,10,0,0,10,2,7,7,4,7,10,8,3,7,9,6,6,10,4,5
1180 1 1272,1292,1488,1838,2032,2243,3425,3644,3785,4783 0,8,3,8,6,7,10,5,4,2
1181 1 200,862,1412,1465,1768,2017,2107,2121,2216,2507,2640,2657,2869,3004,3020,3425,4006 0,9,10,2,1,10,7,1,8,7,0,8,7,5,3,10,1
1182 0 51,203,288,598,669,1623,2218,2538,2583,2936,4143,4341 5,3,2,0,7,3,1,4,4,5,3,6
1183 0 417,1232,1540,1596,1984,2087,2520,2688,3032,3241,3469,4473,4810 0,9,2,5,5,0,10,7,2,9,3,7,9
1184 1 1199,3023,4348,4869 10,0,5,5
1185 0 253,594,772,908,1274,1307,1540,1558,1616,1992,2952,3118,3414,3594,3924,3958,4741,4807 9,5,9,2,8,10,2,1,2,6,0,7,5,7,2,5,4,9
1186 0 79,80,430,444,670,1268,1486,1585,1710,1866,2290,2464,2580,3723,3772,3814,4298,4587 5,3,8,7,5,6,6,7,3,6,8,8,9,8,1,10,5,5
1187 1 34,60,91,214,387,1195,1200,1288,1325,1632,1634,1767,2036,2357,3370,3873,4018,4236 4,10,1,2,4,7,0,3,8,6,0,0,3,7,10,9,9,0
1188 0 343,763,821,1530,1625,1669,1686,1721,1797,1970,2208,2577,3389,3422,3532,3567,3745,3837,4049 2,9,2,5,10,9,8,10,2,4,4,9,0,7,4,9,10,3,1
1189 1 128,448,914,1514,2684,2716,3224,3691,3849,3887,4037,4161,4495 9,8,5,6,7,8,8,5,8,0,6,2,8
1190 0 392,693,1324,1977,2169,2184,2402,3115,3224,4371,4586,4819 10,6,4,0,10,0,4,6,8,10,9,8
1191 0 536,1054,1084,1139,2023,2374,3090,3352,3536,3687,4359,4666,4738 4,6,6,10,6,3,6,10,3,5,6,10,8
1192 1 109,426,803,870,929,1117,1690,2278,2451,2586,2856,3625,3999,4488,4534,4604,4736 6,4,4,2,10,9,10,6,3,10,3,10,0,3,3,9,2
1193 1 281,447,772,807,967,1589,2062,3721,4119 3,8,9,10,1,1,6,9,10
1194 1 197,347,1708,2197,2506,2889,3080,3873,4015,4018,4334,4374,4627,4803,4814 0,5,3,9,2,0,1,9,7,9,3,9,1,4,7
1195 1 314,576,623,753,808,1461,1576,2196,2885,3311,3436,4003,4334,4608 4,0,8,9,0,8,9,1,8,6,4,7,3,6
1196 0 169,603,840,1288,1351,1877,2601,4007 7,6,10,3,1,5,1,3
1197 0 807,2108,3487 10,9,0
1198 1 159,821,1650,2220,2968,4014,4370 3,2,3,8,4,2,0
1199 1 687,840,1130,1283,1632,2628 8,10,4,10,6,6
1200 0 331 0
1201 0 409,1045,1615,2825,3070,3874,4396 7,7,2,10,7,6,10
1202 1 2545 7
1203 1 64,330,584,846,2109,2172,2994,3023,3610,3795,4120,4172,4560,4908,4969 9,7,8,3,6,10,3,0,1,7,4,10,10,8,2
1204 1 92,372,737,1011,1292,1718,1880,2175,2184,2900,3179,3372,3452,3743,4739,4836 10,9,5,4,8,8,10,3,0,0,7,4,3,0,0,9
1205 1 296,805,1144,1361,1917,1999,2350,2640,3023,3834,3968 10,8,0,1,9,7,8,0,0,8,10
1206 1 672,2564,2654,4038,4353,4850 2,0,9,0,3,8
1207 1 290,717,837,892,1200,1692,1851,2100,2350,2515,3684,4072,4179,4336 5,10,7,5,0,10,4,4,8,7,9,3,3,5
1208 1 1182,3568,4097,4578,4928 9,10,0,0,9
1209 1 200,355,625,692,1594,1761,2369,2777,3165,3215,3352,3475,3513,3950,3991,4264,4284,4374 0,8,9,8,0,6,8,2,2,5,10,5,10,4,8,4,6,9
1210 0 211,269,486,986,1028,1556,1688,1926,2049,2247,2756,2819,3853,3898,3981,3986,4414,4538,4606 1,5,4,4,10,7,2,2,1,8,4,10,5,7,4,4,6,1,2
1211 0 321,458,954,1916,2571,2622,3021,3415,3572,4058 10,7,10,6,7,10,8,4,2,6
1212 0 282,936,2298,2531,2677,2850,3449,4324,4682 10,10,7,9,10,7,4,10,10
1213 0 1899,1989,4811 0,2,2
1214 1 787 5
1215 1 602,1137,1247,1266,1524,2189,2781,3320,3927,4174 5,2,7,6,4,3,9,9,10,8
1216 1 730,841,1357,1415,2268,2293,2873,3378,4391,4459,4657 3,3,2,4,8,5,9,6,8,5,8
1217 1 1041,1125,1390,1449,2125,2963,3347,3478,3591,3638,4150,4212,4256,4563,4663,4888,4915 6,6,3,5,10,9,1,9,7,6,8,9,2,2,0,6,8
1218 1 525,732,1307,1713,2770,3028,3315,3693,4866 8,7,10,1,4,2,5,0,9
1219 0 1067,2112,3096,4239,4668,4713 4,4,2,10,7,9
1220 0 1405,3865 2,6
1221 0 2949 1
1222 1 516,824,959,981,1394,1854,2051,2210,2282,2632,3063,3300,3450,3580,3952,4004,4007,4200,4231,4777 10,3,4,2,1,8,2,5,3,1,4,0,5,10,5,7,3,4,8,2
1223 0 254,641,748,1171,1308,1382,2285,2419,2525,2762,3067,3144,4122,4894 2,1,4,0,6,7,3,5,7,4,4,2,1,5
1224 0 149,645,864,1362,1384,1591,2621,2680,2821,3183,3384,3432,4032,4166,4569,4653,4657,4661,4909 8,9,3,4,8,2,9,9,3,3,7,2,7,10,3,3,8,3,6
1225 1 436,1805,3046 2,5,9
1226 1 137,296,618,755,907,955,1035,1124,1500,1701,2155,2832,2892,3387,3876,3959,4065,4425,4427,4756 1,10,2,7,8,0,3,1,8,6,1,8,6,7,9,3,5,7,5,1
1227 1 175,575,675,1213,1800,1891,1931,2013,2082,2354,3277,3424,3455,3559,3759,4166 9,2,9,7,8,3,0,10,4,4,10,0,2,8,4,10
1228 0 58,89,545,601,849,855,1391,1561,1564,1889,1958,2243,2898,2978,4241,4321 1,9,0,6,7,7,2,5,9,1,3,7,9,3,2,2
1229 0 238,358,911,1525,1778,1932,2548,2569,3856,4130 9,10,0,1,0,4,1,10,4,0
1230 0 682,862,1007,1277,1604,1998,2652,2993,3144,3266,3511,3784,4286 8,9,2,4,3,5,9,10,2,2,1,0,9
1231 0 135,184,258,521,1220,1439,1744,1862,2661,2701,2904,2928,2962,3378,3728,4040,4601,4885 8,2,9,4,5,1,10,2,6,6,4,4,1,6,7,6,5,9
1232 1 780,1820,2878,2989,3377,3479,3671,3702,3728,4358 3,1,3,0,1,6,4,2,7,1
1233 0 238,1109,1828,2259,2510,2559,2734,2759,2831,3286,3601,3836,4372,4953,4980 9,2,7,3,1,7,3,0,10,0,0,7,8,0,1
1234 1 644,837,1300,1818,2047,2258,2454,2497,3131,3338,3783,4689 0,7,10,10,7,0,4,6,3,4,10,0
1235 1 539,868,1142,2308,2859,3928,4408 1,7,1,10,1,7,1
1236 1 62,978,989,1187,1330,1521,1795,1864,2157,2170,2712,2750,3360,3536,3683,3691,3899,4118 0,7,4,7,10,3,8,3,0,5,2,0,4,3,6,5,9,5
1237 0 516,2787 10,0
1238 1 279,756,772,773,857,863,1395,1719,2039,2154,2479,3620,3842,3869,4751 5,9,9,10,3,10,0,3,0,6,5,1,3,8,9
1239 0 231,346,1715,1837,3173,3454 7,9,0,9,8,5
1240 1 465,486,937,1004,1667,1826,1936,1943,1969,2189,2245,2415,2706,2774,2933,3339,4144,4300,4345,4451 4,4,9,5,10,1,9,9,3,3,4,6,3,5,4,10,8,3,6,3
1241 0 776,800,1030,1375,1873,1994,2263,2617,2624,3216,3674,3707,3713,4089,4456,4540 2,3,5,10,2,9,10,10,5,7,10,2,6,10,7,2
1242 0 475,853,1599,1612,1869,2012,2015,2270,2644,2813,3257,3575,4032,4747 10,0,7,10,6,2,2,6,3,3,2,10,7,4
1243 1 833,1017,2375,2392,2585,3305,3772,3932 2,4,3,3,1,1,1,9
1244 1 974,2076,2824,3449,4885,4988 8,8,0,4,9,7
1245 0 123,1196,1907,2007,2918,3251,3507,3862,4107,4183 1,10,7,10,10,7,1,0,4,8
1246 0 639,933,2415,4894 9,6,6,5
1247 1 485,711,1330,1862,1900,1953,2148,2598,2936,3839,4156,4518 9,4,10,2,7,8,1,6,5,1,3,10
1248 0 48,383,917,1039,2448,2925,4267,4372 3,2,1,2,10,7,9,8
1249 0 26,362,1853,2661,4387,4508 9,4,5,6,10,0
1250 0 1258,2006,2409,2627,2818,2906,3426,3924,4291,4405 5,6,2,3,6,2,4,2,5,0
1251 1 742,1190,1682,1851,2038,2345,2413,2802,2826,3283,3427,3575,3608,3842,4621,4653,4976 3,8,0,4,4,8,8,8,5,1,4,10,7,3,3,3,4
1252 0 376,529,1966,2022,2078,2424,2655,3010,4264,4447,4755,4936,4973 9,7,9,8,3,5,9,10,4,0,3,6,4
1253 1 106,394,460,703,1736,1992,4442 7,2,5,2,7,6,7
1254 1 606,1627,1674,1772,1926,2790,3089,3303,4957 5,2,3,4,2,9,4,3,10
1255 0 315,372,1213,1697,2135,2399,2640,3016,3762,3773,3913,4797 1,9,7,5,9,9,0,10,2,0,1,4
1256 1 127,1930,3621 8,3,3
1257 0 280,1001,1329,1375,1526,1676,1789,1799,2005,2434,2741,3108,3278,3722,3748,3754,4055,4589,4677,4865 7,7,4,10,0,8,9,4,2,6,8,6,9,1,9,3,5,0,4,5
1258 1 244,317,602,996,1502,1526,3265,3272,3509,3837,4433 5,1,5,1,3,0,5,10,4,3,0
1259 0 43,1227,2011,2147,2230,2319,2433,2784,3012,3025,3897,3931,4389 9,5,10,9,10,8,9,7,7,9,9,10,6
1260 1 3021,3979,4357,4723 8,7,3,5
1261 0 54,256,863,1451,1622,2169,2874,2949,3125,4052,4411,4819 3,5,10,8,9,10,10,1,4,6,3,8
1262 0 2981 3
1263 0 67,119,201,320,514,1146,1835,2091,2342,2852,2947,2966,3314,4845 3,2,1,5,9,4,0,1,3,2,8,2,7,2
1264 1 62,333,466,888,1002,1075,1332,2370,2737,2918,2934,2999,3112,3334,4380,4806 0,6,8,4,5,4,4,10,2,10,8,1,9,7,1,4
1265 1 941,2755 2,5
1266 1 40,52,522,919,1154,1860,2823,2961,3006,3184,3398,3481,3903,4066,4768,4892 8,6,2,1,4,6,5,10,0,1,8,1,0,5,7,5
1267 0 39,522,1862,2084,2123,2201,2835,3002,3055,4261,4679 7,2,2,3,4,1,9,7,10,7,9
1268 0 213,394,853,1866,2743,2823,2831,3602,3686,3832 7,2,0,6,0,5,10,0,1,7
1269 1 144,151,758,812,1213,2627,2702,2824,3590,3934,4086,4090,4253,4626 0,0,2,1,7,3,9,0,0,6,1,1,0,5
1270 1 534,842,2306,2580,2646,3718,4028,4128,4619,4915 3,6,2,9,7,3,5,4,6,8
1271 0 145,2224,3226,4040 10,10,6,6
1272 0 124,152,1660,1897,2826,3134,3417,3475,3650,4685,4696,4790 5,9,0,1,5,5,2,5,0,8,8,5
1273 0 541,596,865,1167,1643,2532,2829,3324,3608,3915,3934,4156,4755,4836 1,2,3,4,10,9,8,10,7,5,6,3,3,9
1274 1 1999,2927,3100 7,2,3
1275 1 351,663,1015,1136,1333,1377,1538,1620,1645,1731,1848,2170,2441,2906,3119,3198,3855,3996,4763 3,2,9,9,10,5,9,9,3,4,2,5,0,2,7,0,5,6,0
1276 1 770,808,1386,1907,1917,2088,2950,3828,3845,4091 1,0,5,7,9,3,7,5,5,7
1277 1 123,437,649,724,1089,1100,2138,2490,2597,3510,4095,4211,4329,4498 1,7,3,1,10,6,8,7,2,6,8,5,8,7
1278 0 3844,4459 3,5
1279 1 526,635,699,976,1146,1799,2169,2258,2673,3170,3442,3789,4122 4,4,0,1,4,4,10,0,2,0,6,9,1
1280 1 135,558,665,753,1795,1996,2196,2344,2975,3014,3192,3503,4308,4529 8,2,0,9,8,6,1,5,1,4,9,4,9,7
1281 0 378,932,2168,4445,4503 1,6,6,1,7
1282 1 1365 1
1283 1 140,468,691,766,779,1390,1502,1569,1884,2286,2705,3466,4265,4319,4634,4714,4826 7,4,5,10,2,3,3,1,6,6,10,0,6,6,9,7,5
1284 1 359,908,1065,1675,1945,2149,3510,3554,3905,4383,4756 1,2,9,7,8,8,6,2,0,8,1
1285 0 296,580,675,981,3203,3844,3941 10,6,9,2,5,3,10
1286 0 569,1428,1904,2744,2859,3083,3138,3694,4032,4897 1,9,1,8,1,3,5,2,7,4
1287 1 509,545,899,1102,1300,1343,1666,2149,2203,3084,4005,4977 10,0,6,2,10,5,5,8,7,5,6,3
1288 1 3511 1
1289 1 107,627,683,775 7,2,7,2
1290 0 70,556,721,835,1257,1786,1871,1900,2004,2176,2208,3081,3222,4053,4596,4617,4886 3,8,10,9,0,0,0,7,1,9,4,6,5,1,2,6,1
1291 1 335,423,542,552,1059,1537,2123,2373,2394,2811,3369,4045,4710,4804 9,9,9,9,2,8,4,0,7,3,7,8,3,0
1292 1 178,727,1247,2040,2146,2464,2794,2925,2969,3887,4191,4720,4814,4961 1,1,7,8,5,8,1,7,10,0,3,3,7,8
1293 0 179,423,470,1397,1827,2642,2669,2903,3022,3080,3380,4037,4253,4342,4500,4649,4994 0,9,7,2,8,6,0,6,10,1,6,6,0,5,8,6,3
1294 0 26,133,500,522,895,3420 9,10,3,2,10,10
1295 1 1232,1411,2974 9,7,1
1296 1 99,993,1104,1511,1827,1888,1922,2205,2467,2623,2689,2928,3673,4049,4200,4795 7,0,9,0,8,3,8,9,5,10,8,4,1,1,4,2
1297 1 116,886,909,977,1778,1884,1917,2112,2393,2400,3656,3743,3845 2,2,2,5,0,6,9,4,3,6,10,0,5
1298 1 283,877,2511,3769,4833 7,5,1,6,4
1299 0 2200 8
1300 1 74,616,1449,2843,4269,4558,4976 5,4,5,1,5,2,4
1301 1 22,167,249,760,1764,2788,3222,3580,3816,4125,4161,4197,4340,4381,4443,4588,4768,4835 6,2,9,1,7,7,5,10,5,2,2,9,5,2,4,1,7,4
1302 1 355,516,530,581,961,1456,1463,1719,1893,2609,2672,2920,3291,3317,3470,3496,4122,4409,4457,4763 8,10,6,10,7,8,0,3,3,9,9,0,8,2,9,5,1,5,7,0
1303 0 0,332,425,464,544,702,1907,2279,2898,3123,3257,3621,3739,3950,4009,4055,4762,4937 4,4,7,8,6,5,7,4,9,3,2,3,7,4,2,5,3,9
1304 0 143,693,942,1166,1517,1693,2133,2446,2730,2743,2948,3040,3170,4009,4151,4222,4450,4510,4673,4775 9,6,0,10,4,1,1,2,6,0,8,9,0,2,1,6,2,2,0,2
1305 1 128,4381,4887 9,2,2
1306 1 710,1082,2270,2364,3700,4683,4980 1,2,6,6,7,3,1
1307 1 334,611,1863,2452,2569,3305,3323,3929,4233,4240 4,1,1,10,10,1,2,10,5,9
1308 1 516,860,906,947,962,1388,1777,2136,2738,2905,3157,3692,4056,4305,4741 10,8,3,1,9,9,3,10,10,8,9,0,6,2,4
1309 0 8,1382,2445 9,7,10
1310 1 321,409,576,1283,1300,1799,2018,2323,3006,4265,4562,4781 10,7,0,10,10,4,5,9,0,6,5,1
1311 1 299,867,955,1078,1384,1628,1639,1772,1962,2200,3011,3254,3322,3857,3879,4110,4196,4905 5,1,0,1,8,9,4,4,6,8,0,6,9,4,6,8,10,10
1312 0 87,134,481,624,896,1976,2104,2251,2409,2426,3006,3163,3258,3381,3452,3888,4246,4281,4965,4994 6,10,0,5,1,10,2,7,2,0,0,7,10,4,3,1,10,1,10,3
1313 0 4002,4146,4954 10,4,6
1314 0 102,213,323,845,866,1457,1464,1477,1576,2687,3303,3563,3662,4128,4211,4315 7,7,2,8,5,9,2,8,9,3,3,3,4,4,5,3
1315 0 1012 9
1316 0 1073,1167,1828,2271,2324,2331,2571,2697,2822,3271,3649,3792,4219,4644 1,4,7,5,10,3,7,1,1,1,7,6,8,1
1317 0 823,1290,1459,1490,2064,3488,3649 2,3,4,7,4,3,7
1318 1 115,540,571,577,1744,2774,3273,4307,4424,4630,4990 3,2,8,10,10,5,3,9,8,8,1
1319 1 78,293,326,402,488,587,992,1097,1514,1606,1639,2258,2509,2978,3329,3995,4026,4283,4994 8,4,3,5,3,5,9,5,6,2,4,0,10,3,1,3,3,4,3
1320 0 533,622,2240,2554,2631,3062,3071,3239,4499,4722 10,10,0,5,7,9,5,8,8,0
1321 0 82,132,338,798,885,977,1417,1426,1492,1655,1659,1951,2878,4506 7,2,3,3,7,5,9,5,8,3,5,10,3,9
1322 1 1393 3
1323 0 2282 3
1324 0 16,193,492,723,1513,1689,2043,2294,2319,2435,2537,3691,3889,4915,4954 7,8,8,0,8,1,10,10,8,5,4,5,7,8,6
1325 1 282,378,541,574,760,852,1403,1696,1892,2051,2229,2502,2589,2880,3071,3875,4562,4824,4937,4958 10,1,1,0,1,5,9,4,10,2,9,6,0,4,5,7,5,2,9,10
1326 1 593,4351,4434,4815 1,8,8,8
1327 0 3483 9
1328 1 505,893,1077,1754,2057,2559,2723,3454,3592,3666,3939,4546 7,7,0,6,0,7,3,5,10,0,0,0
1329 0 2073 7
1330 0 592,1059,2573,3127,4804,4857 0,2,0,1,0,10
1331 0 4838 0
1332 1 112,738,814,861,878,983,1135,1254,1686,2128,2508,2963,3438,3534,3545,3658,3969,4717,4725,4749 6,4,3,4,6,8,3,0,8,7,10,9,7,1,8,3,4,9,5,10
1333 0 2099 7
1334 0 409,1081,1372,1626,1977,2248,2783,3344,3958,4164,4880,4908 7,9,4,2,0,2,8,4,5,8,9,8
1335 1 196,411,940,1043,1921,2003,2185,2198,2591,2936,2991,3176,3255,3271,3556,3649,4003,4190,4256,4389 10,7,7,3,6,7,10,7,10,5,5,7,0,1,10,7,7,10,2,6
1336 1 308,646,1183,1348,1582,1712,1776,2020,2031,2499,2607,3355,3629,3835,4528,4729 1,5,10,4,5,2,6,9,3,5,5,6,4,2,7,4
1337 0 1421,1480,2319,2606,3205,3836,4359,4372 3,10,8,2,8,7,6,8
1338 1 453,635,752,1663,1901,2205,2390,2775,3392,3559,3976,3985,4279,4423 5,4,2,6,10,9,6,8,10,8,7,3,4,2
1339 1 114,144,193,273,1204,1560,1570,1598,2933,3383,3597,3663,3691,3716,3764,3880,4033,4166,4179,4629 4,0,8,10,1,9,4,1,4,6,1,1,5,6,0,9,0,10,3,0
1340 0 198,343,776,875,1123,1590,1753,1980,2295,2697,2993,3003,3527,3804,4031,4275,4328,4503 2,2,2,1,1,4,10,10,5,1,10,1,2,7,0,2,4,7
1341 1 1143,4542 2,2
1342 1 31,516,995,1086,1562,2075,2304,2614,3496,3605,4006,4400,4454,4476,4546,4758,4841 0,10,8,8,3,5,3,2,5,2,1,0,1,2,0,2,1
1343 0 293,570,3011 4,3,0
1344 1 2374 3
1345 1 718,3656,3874 10,10,6
1346 1 7,1400,1446,2053,2745,2874,2962,3167,4710 1,6,5,8,1,10,1,3,3
1347 0 444,1078,1634,1888,2066,2323,2748,2842,3108,3536,3787,3949,4152,4681 7,1,0,3,9,9,10,5,6,3,8,4,6,6
1348 0 319,743,1523,1956,2467,4388,4826,4943 10,4,7,10,5,5,5,0
1349 1 1080,1464,2600 2,2,7
1350 1 427,435,580,1104,1196,1264,1372,3329,3556,4630 7,2,6,9,10,3,4,1,10,8
1351 0 411,630,682,1480,1487,2572,2782,2984,3344,3425,3479,3873,4527 7,2,8,10,7,6,10,6,4,10,6,9,1
1352 1 1035,1730,2304,2449,2666,2762,2801,2826,3430,3605,3641,4539,4982 3,9,3,8,4,4,5,5,9,2,6,0,6
1353 1 1760,1874,2018,2298,2481,2545,2914,3177,3379,3450,3459,4067,4919 7,0,5,7,10,7,6,5,7,5,9,2,5
1354 1 1949,1953,2083,3071,3269,4689,4725,4965 1,8,3,5,9,0,5,10
